id,lat,lon
4942,38.895633,-77.035266
4943,38.895992,-77.031486
4944,38.894828,-77.027344
4945,38.896316,-77.022796
4946,38.895707,-77.018191
4947,38.894676,-77.012879
4948,38.894881,-77.009736
4949,38.894786,-77.003722
4950,38.895453,-76.999532
4951,38.896363,-76.994940
4952,38.895915,-76.991466
4953,38.896216,-76.987074
4954,38.896203,-76.981521
4955,38.895351,-76.978262
4956,38.895697,-76.973668
4957,38.896120,-76.969238
4958,38.895970,-76.963772
4959,38.896109,-76.958696
4960,38.895173,-76.954597
4961,38.895275,-76.949570
4962,38.895628,-76.946487
4963,38.895050,-76.941554
4964,38.895110,-76.937475
4965,38.894887,-76.931867
4966,38.896052,-76.928482
4967,38.895643,-76.923191
4968,38.895799,-76.919453
4969,38.896054,-76.913706
4970,38.895242,-76.910076
4971,38.895579,-76.906177
4972,38.894928,-76.900487
4973,38.896236,-76.896140
4974,38.895489,-76.891293
4975,38.895622,-76.887435
4976,38.895229,-76.882669
4977,38.895601,-76.879031
4978,38.894716,-76.874004
4979,38.895272,-76.870143
4980,38.894735,-76.864356
4981,38.895132,-76.861049
4982,38.895010,-76.855673
4983,38.895191,-76.851849
4984,38.896289,-76.846086
4985,38.895048,-76.841976
4986,38.894717,-76.837169
4987,38.896339,-76.834100
4988,38.895631,-76.828192
4989,38.896274,-76.824324
4990,38.895314,-76.820619
4991,38.895851,-76.816016
4992,38.895443,-76.810059
4993,38.895069,-76.807153
4994,38.895204,-76.802233
4995,38.895197,-76.796820
4996,38.894846,-76.792708
4997,38.895917,-76.787524
4998,38.895790,-76.783102
4999,38.895019,-76.780049
5000,38.900807,-77.224497
5001,38.900366,-77.220242
5002,38.899163,-77.215349
5003,38.900811,-77.211535
5004,38.900203,-77.207963
5005,38.900093,-77.201898
5006,38.899587,-77.199024
5007,38.899163,-77.193680
5008,38.900271,-77.189313
5009,38.899646,-77.184054
5010,38.900849,-77.181042
5011,38.899199,-77.175183
5012,38.900561,-77.171110
5013,38.900649,-77.166339
5014,38.900429,-77.162068
5015,38.899193,-77.157179
5016,38.900352,-77.153280
5017,38.899868,-77.149301
5018,38.899888,-77.143429
5019,38.900869,-77.139878
5020,38.899448,-77.135250
5021,38.899203,-77.131113
5022,38.900160,-77.126618
5023,38.900446,-77.120922
5024,38.900528,-77.116995
5025,38.900885,-77.113487
5026,38.900396,-77.107545
5027,38.899237,-77.104276
5028,38.899424,-77.099921
5029,38.899729,-77.094315
5030,38.899539,-77.090464
5031,38.900191,-77.085624
5032,38.899320,-77.081844
5033,38.899550,-77.076498
5034,38.899991,-77.071648
5035,38.899742,-77.066820
5036,38.899496,-77.062679
5037,38.900795,-77.058054
5038,38.899626,-77.053777
5039,38.900048,-77.049968
5040,38.900356,-77.045039
5041,38.899196,-77.039819
5042,38.900370,-77.035816
5043,38.899603,-77.032066
5044,38.899346,-77.026169
5045,38.899514,-77.022087
5046,38.899479,-77.018248
5047,38.900570,-77.014159
5048,38.900861,-77.008652
5049,38.900270,-77.004588
5050,38.899305,-77.000002
5051,38.899160,-76.995896
5052,38.899791,-76.990401
5053,38.899251,-76.986885
5054,38.900198,-76.981990
5055,38.900654,-76.977685
5056,38.899179,-76.973503
5057,38.899431,-76.968593
5058,38.899193,-76.964315
5059,38.900075,-76.959734
5060,38.899146,-76.954759
5061,38.900708,-76.949689
5062,38.900734,-76.945387
5063,38.900164,-76.940978
5064,38.899713,-76.936344
5065,38.899881,-76.932563
5066,38.900413,-76.927504
5067,38.899202,-76.924128
5068,38.899798,-76.918520
5069,38.900321,-76.913768
5070,38.900789,-76.909976
5071,38.900131,-76.905282
5072,38.900034,-76.901509
5073,38.899786,-76.895954
5074,38.900765,-76.892555
5075,38.899126,-76.886848
5076,38.900813,-76.883630
5077,38.899549,-76.878301
5078,38.899707,-76.874064
5079,38.900208,-76.869619
5080,38.900287,-76.864356
5081,38.900559,-76.860166
5082,38.899323,-76.855733
5083,38.899677,-76.851776
5084,38.899421,-76.846914
5085,38.899892,-76.842403
5086,38.900839,-76.837873
5087,38.900620,-76.833842
5088,38.899205,-76.828038
5089,38.899597,-76.824126
5090,38.899665,-76.820605
5091,38.899423,-76.814836
5092,38.899597,-76.810146
5093,38.899328,-76.806071
5094,38.899364,-76.801589
5095,38.899188,-76.797992
5096,38.899168,-76.792460
5097,38.900650,-76.788144
5098,38.899175,-76.783392
5099,38.899209,-76.778893
5100,38.904070,-77.225662
5101,38.904826,-77.220077
5102,38.904240,-77.215823
5103,38.904686,-77.211982
5104,38.903743,-77.207308
5105,38.904524,-77.203177
5106,38.904191,-77.198430
5107,38.905086,-77.193845
5108,38.904760,-77.188512
5109,38.903861,-77.184997
5110,38.905024,-77.180478
5111,38.904339,-77.175402
5112,38.904452,-77.170318
5113,38.904724,-77.167279
5114,38.903684,-77.161387
5115,38.905247,-77.158513
5116,38.904701,-77.152598
5117,38.904524,-77.148143
5118,38.904519,-77.143997
5119,38.904224,-77.140153
5120,38.905100,-77.135977
5121,38.904912,-77.130845
5122,38.905401,-77.126886
5123,38.903743,-77.120837
5124,38.904008,-77.117111
5125,38.904639,-77.112526
5126,38.904357,-77.107688
5127,38.905131,-77.103554
5128,38.903696,-77.099149
5129,38.904549,-77.094701
5130,38.904089,-77.089485
5131,38.904132,-77.086047
5132,38.904042,-77.080599
5133,38.904256,-77.076656
5134,38.904952,-77.072765
5135,38.904038,-77.067148
5136,38.905190,-77.063312
5137,38.904238,-77.058548
5138,38.905252,-77.053778
5139,38.904694,-77.049641
5140,38.904358,-77.044920
5141,38.905093,-77.041216
5142,38.904572,-77.035538
5143,38.904338,-77.031379
5144,38.903853,-77.027459
5145,38.904121,-77.022858
5146,38.903750,-77.018160
5147,38.905375,-77.013377
5148,38.904743,-77.008518
5149,38.905225,-77.003826
5150,38.903632,-77.000683
5151,38.904078,-76.995397
5152,38.905280,-76.990553
5153,38.903831,-76.987326
5154,38.904381,-76.981640
5155,38.905387,-76.978140
5156,38.905166,-76.972219
5157,38.905233,-76.968731
5158,38.904329,-76.963861
5159,38.904886,-76.960146
5160,38.905221,-76.954237
5161,38.904669,-76.950240
5162,38.905395,-76.946765
5163,38.904935,-76.941703
5164,38.904412,-76.937101
5165,38.904414,-76.931829
5166,38.904125,-76.927969
5167,38.903846,-76.923994
5168,38.904984,-76.918169
5169,38.905291,-76.915164
5170,38.905217,-76.909741
5171,38.904270,-76.905136
5172,38.904287,-76.901012
5173,38.904520,-76.896238
5174,38.905306,-76.892618
5175,38.904139,-76.887674
5176,38.904620,-76.882167
5177,38.904648,-76.877758
5178,38.904372,-76.874193
5179,38.904178,-76.869949
5180,38.903862,-76.864299
5181,38.904927,-76.859479
5182,38.903983,-76.855821
5183,38.904640,-76.851143
5184,38.903783,-76.847235
5185,38.903817,-76.842750
5186,38.904394,-76.837144
5187,38.904123,-76.832581
5188,38.905385,-76.828372
5189,38.905269,-76.824024
5190,38.903858,-76.820348
5191,38.905115,-76.814856
5192,38.903653,-76.810086
5193,38.905333,-76.806235
5194,38.905043,-76.802691
5195,38.905104,-76.798152
5196,38.903970,-76.791997
5197,38.904633,-76.787870
5198,38.904542,-76.783187
5199,38.904135,-76.779983
5200,38.909381,-77.224604
5201,38.908909,-77.220843
5202,38.908582,-77.215559
5203,38.909897,-77.211294
5204,38.908318,-77.207471
5205,38.908251,-77.202174
5206,38.909419,-77.198510
5207,38.909022,-77.194097
5208,38.909244,-77.189166
5209,38.909508,-77.184312
5210,38.908675,-77.179415
5211,38.908889,-77.174897
5212,38.909539,-77.171500
5213,38.909624,-77.166376
5214,38.909689,-77.162999
5215,38.909251,-77.158544
5216,38.908355,-77.153376
5217,38.909807,-77.148336
5218,38.908586,-77.144772
5219,38.909575,-77.139219
5220,38.908617,-77.135678
5221,38.909686,-77.129818
5222,38.909653,-77.125677
5223,38.908114,-77.122401
5224,38.909113,-77.117642
5225,38.908429,-77.112760
5226,38.908582,-77.108324
5227,38.909160,-77.103355
5228,38.908981,-77.098816
5229,38.908433,-77.094955
5230,38.908526,-77.090465
5231,38.908982,-77.085051
5232,38.908815,-77.081339
5233,38.908975,-77.077304
5234,38.908311,-77.071386
5235,38.909468,-77.067951
5236,38.909855,-77.063378
5237,38.909302,-77.059251
5238,38.908945,-77.054380
5239,38.908313,-77.049195
5240,38.909378,-77.044552
5241,38.908980,-77.039991
5242,38.908990,-77.036195
5243,38.908531,-77.031908
5244,38.909022,-77.026325
5245,38.909519,-77.023314
5246,38.909499,-77.018448
5247,38.908680,-77.013709
5248,38.908904,-77.009192
5249,38.909752,-77.004922
5250,38.909420,-77.000289
5251,38.909583,-76.995841
5252,38.908847,-76.990860
5253,38.908408,-76.987016
5254,38.909235,-76.981175
5255,38.909213,-76.977784
5256,38.909198,-76.973838
5257,38.909409,-76.967924
5258,38.908271,-76.963595
5259,38.909752,-76.958979
5260,38.909104,-76.954676
5261,38.909043,-76.950699
5262,38.908466,-76.946564
5263,38.909073,-76.940793
5264,38.908521,-76.936394
5265,38.909749,-76.932736
5266,38.908497,-76.927508
5267,38.909802,-76.924259
5268,38.908144,-76.918125
5269,38.908293,-76.914598
5270,38.908982,-76.910528
5271,38.908651,-76.905892
5272,38.909500,-76.901356
5273,38.908599,-76.897075
5274,38.909521,-76.891612
5275,38.908344,-76.886954
5276,38.908595,-76.883631
5277,38.908241,-76.877978
5278,38.909482,-76.874026
5279,38.908135,-76.868774
5280,38.909198,-76.865492
5281,38.909434,-76.859833
5282,38.908458,-76.855665
5283,38.908671,-76.851669
5284,38.909031,-76.847706
5285,38.908602,-76.842878
5286,38.908584,-76.837557
5287,38.908957,-76.833709
5288,38.908276,-76.827988
5289,38.909119,-76.824354
5290,38.909744,-76.819760
5291,38.908549,-76.816185
5292,38.909004,-76.811002
5293,38.908780,-76.806222
5294,38.908303,-76.802299
5295,38.909865,-76.797482
5296,38.908526,-76.793027
5297,38.909123,-76.788031
5298,38.908707,-76.783226
5299,38.909866,-76.780008
5300,38.912918,-77.224568
5301,38.913495,-77.221171
5302,38.912867,-77.216006
5303,38.913466,-77.211310
5304,38.913634,-77.207689
5305,38.913995,-77.203150
5306,38.913174,-77.198490
5307,38.912884,-77.194015
5308,38.913631,-77.189358
5309,38.912623,-77.184342
5310,38.913973,-77.179649
5311,38.913596,-77.176013
5312,38.913787,-77.171492
5313,38.913890,-77.166641
5314,38.914160,-77.161274
5315,38.912759,-77.158369
5316,38.913873,-77.153377
5317,38.913976,-77.149257
5318,38.913961,-77.144746
5319,38.913401,-77.138789
5320,38.912683,-77.135272
5321,38.912920,-77.130084
5322,38.913490,-77.125677
5323,38.913598,-77.121803
5324,38.913147,-77.117233
5325,38.913143,-77.111852
5326,38.913832,-77.108068
5327,38.913721,-77.103835
5328,38.913784,-77.099745
5329,38.913555,-77.095127
5330,38.913719,-77.089704
5331,38.913548,-77.086034
5332,38.913447,-77.080295
5333,38.914283,-77.076180
5334,38.914148,-77.072729
5335,38.913557,-77.066974
5336,38.912630,-77.063214
5337,38.912884,-77.059339
5338,38.914373,-77.054393
5339,38.912951,-77.049200
5340,38.913581,-77.045349
5341,38.912723,-77.040597
5342,38.912895,-77.036305
5343,38.913620,-77.032025
5344,38.913746,-77.026256
5345,38.913107,-77.021945
5346,38.914177,-77.017866
5347,38.913164,-77.013289
5348,38.913339,-77.009451
5349,38.913587,-77.004217
5350,38.912752,-77.000626
5351,38.913929,-76.995892
5352,38.913086,-76.991708
5353,38.914048,-76.986329
5354,38.913993,-76.982288
5355,38.914004,-76.977311
5356,38.913112,-76.972419
5357,38.914183,-76.968165
5358,38.913466,-76.964562
5359,38.914024,-76.958578
5360,38.912777,-76.954408
5361,38.912877,-76.951054
5362,38.914188,-76.946264
5363,38.914227,-76.942248
5364,38.913535,-76.937046
5365,38.913811,-76.932744
5366,38.913514,-76.928617
5367,38.913622,-76.923644
5368,38.913307,-76.918965
5369,38.913174,-76.914375
5370,38.913569,-76.909219
5371,38.914130,-76.904585
5372,38.914316,-76.900300
5373,38.913894,-76.895784
5374,38.913622,-76.891910
5375,38.914034,-76.887053
5376,38.913618,-76.882999
5377,38.913240,-76.879234
5378,38.913272,-76.873935
5379,38.913820,-76.868958
5380,38.912998,-76.864757
5381,38.914411,-76.859569
5382,38.913302,-76.856434
5383,38.913960,-76.852233
5384,38.913409,-76.846800
5385,38.912623,-76.842684
5386,38.912782,-76.838074
5387,38.913070,-76.832574
5388,38.913706,-76.829669
5389,38.913108,-76.824363
5390,38.912692,-76.819468
5391,38.913069,-76.815090
5392,38.914362,-76.810228
5393,38.914168,-76.805536
5394,38.914409,-76.801564
5395,38.913496,-76.797345
5396,38.914189,-76.792341
5397,38.914067,-76.789120
5398,38.912665,-76.783073
5399,38.912889,-76.778854
5400,38.918686,-77.225889
5401,38.917873,-77.220098
5402,38.917218,-77.215969
5403,38.917229,-77.212437
5404,38.918097,-77.206336
5405,38.917467,-77.202497
5406,38.917147,-77.197590
5407,38.918645,-77.194024
5408,38.918395,-77.188458
5409,38.918174,-77.183884
5410,38.918047,-77.179386
5411,38.917844,-77.175067
5412,38.918324,-77.171955
5413,38.918604,-77.166664
5414,38.918431,-77.162912
5415,38.917916,-77.158062
5416,38.917475,-77.153143
5417,38.917429,-77.148204
5418,38.918627,-77.145039
5419,38.917610,-77.139909
5420,38.917732,-77.135012
5421,38.918372,-77.130511
5422,38.917951,-77.126818
5423,38.917280,-77.121208
5424,38.917452,-77.116953
5425,38.918857,-77.112132
5426,38.918538,-77.108617
5427,38.917792,-77.104358
5428,38.918422,-77.099555
5429,38.918626,-77.094338
5430,38.918741,-77.090647
5431,38.918479,-77.086247
5432,38.917213,-77.080710
5433,38.917438,-77.077224
5434,38.917686,-77.072566
5435,38.917456,-77.066876
5436,38.917436,-77.063433
5437,38.918374,-77.058983
5438,38.918000,-77.053912
5439,38.917746,-77.049294
5440,38.917927,-77.044809
5441,38.918616,-77.041375
5442,38.918621,-77.036242
5443,38.918086,-77.032053
5444,38.918382,-77.027303
5445,38.918578,-77.021989
5446,38.917491,-77.017658
5447,38.918025,-77.012919
5448,38.918548,-77.009746
5449,38.918511,-77.004940
5450,38.917960,-77.000844
5451,38.917325,-76.995210
5452,38.917453,-76.991640
5453,38.918174,-76.986717
5454,38.917798,-76.981823
5455,38.917178,-76.977115
5456,38.918251,-76.972308
5457,38.917131,-76.968610
5458,38.917720,-76.963698
5459,38.917298,-76.958715
5460,38.917669,-76.955015
5461,38.917453,-76.951312
5462,38.918575,-76.946024
5463,38.918155,-76.941559
5464,38.917837,-76.936335
5465,38.917572,-76.932661
5466,38.917726,-76.927606
5467,38.917658,-76.922575
5468,38.918698,-76.918445
5469,38.918740,-76.914402
5470,38.917876,-76.909416
5471,38.918836,-76.905584
5472,38.917169,-76.900879
5473,38.918779,-76.895700
5474,38.918856,-76.891094
5475,38.917475,-76.886536
5476,38.918472,-76.883550
5477,38.917717,-76.877550
5478,38.918865,-76.874218
5479,38.918497,-76.868826
5480,38.917944,-76.865468
5481,38.917119,-76.860996
5482,38.918708,-76.856214
5483,38.917262,-76.851827
5484,38.917483,-76.847585
5485,38.917558,-76.842010
5486,38.918641,-76.838064
5487,38.917977,-76.833613
5488,38.917965,-76.828492
5489,38.918376,-76.823580
5490,38.918322,-76.819223
5491,38.918390,-76.814841
5492,38.917290,-76.811480
5493,38.918492,-76.806967
5494,38.918510,-76.801085
5495,38.918594,-76.796882
5496,38.917882,-76.792984
5497,38.917246,-76.788309
5498,38.918451,-76.783628
5499,38.917517,-76.779084
5500,38.923005,-77.225461
5501,38.922234,-77.220138
5502,38.922722,-77.215763
5503,38.923270,-77.211449
5504,38.921870,-77.207769
5505,38.922002,-77.202819
5506,38.922233,-77.197921
5507,38.922389,-77.194081
5508,38.922319,-77.188610
5509,38.921684,-77.183859
5510,38.922382,-77.180786
5511,38.922851,-77.175073
5512,38.922459,-77.171923
5513,38.922858,-77.167385
5514,38.923176,-77.161615
5515,38.921644,-77.157984
5516,38.922657,-77.153362
5517,38.922441,-77.148674
5518,38.923351,-77.144321
5519,38.923011,-77.139995
5520,38.922088,-77.134893
5521,38.922709,-77.130086
5522,38.922433,-77.126355
5523,38.922475,-77.121919
5524,38.922586,-77.117361
5525,38.923037,-77.111746
5526,38.922580,-77.108318
5527,38.922837,-77.104234
5528,38.922229,-77.098317
5529,38.922685,-77.095139
5530,38.923086,-77.089680
5531,38.922441,-77.086399
5532,38.922129,-77.081763
5533,38.922504,-77.076816
5534,38.923224,-77.071736
5535,38.922076,-77.067860
5536,38.922155,-77.062488
5537,38.922600,-77.059137
5538,38.922265,-77.054923
5539,38.922207,-77.049305
5540,38.922695,-77.045302
5541,38.921688,-77.040110
5542,38.922070,-77.036786
5543,38.921792,-77.031123
5544,38.922762,-77.027151
5545,38.922117,-77.021672
5546,38.922863,-77.018479
5547,38.923109,-77.012910
5548,38.922942,-77.008967
5549,38.922448,-77.005268
5550,38.922293,-77.000636
5551,38.923382,-76.995247
5552,38.923211,-76.991204
5553,38.923388,-76.987245
5554,38.923293,-76.981533
5555,38.922383,-76.978338
5556,38.923334,-76.973411
5557,38.922798,-76.967779
5558,38.923129,-76.964084
5559,38.921831,-76.960015
5560,38.922092,-76.955310
5561,38.922548,-76.949812
5562,38.922061,-76.945407
5563,38.922296,-76.941490
5564,38.922992,-76.937051
5565,38.922967,-76.931931
5566,38.922120,-76.927619
5567,38.922711,-76.922685
5568,38.922844,-76.919329
5569,38.922355,-76.915282
5570,38.922368,-76.910577
5571,38.922103,-76.905227
5572,38.923380,-76.901229
5573,38.922020,-76.897265
5574,38.922207,-76.892678
5575,38.922140,-76.887005
5576,38.923112,-76.882724
5577,38.922765,-76.878687
5578,38.922323,-76.873099
5579,38.921644,-76.869657
5580,38.922246,-76.864965
5581,38.922454,-76.859923
5582,38.922001,-76.855500
5583,38.922834,-76.851792
5584,38.921680,-76.846212
5585,38.923365,-76.842106
5586,38.922633,-76.838117
5587,38.921996,-76.832460
5588,38.922287,-76.829204
5589,38.922190,-76.824010
5590,38.921675,-76.819595
5591,38.921922,-76.815583
5592,38.922399,-76.809917
5593,38.921664,-76.805453
5594,38.922624,-76.801818
5595,38.922045,-76.796538
5596,38.921859,-76.792600
5597,38.923153,-76.789014
5598,38.922015,-76.782897
5599,38.922650,-76.779858
5600,38.926413,-77.224725
5601,38.927449,-77.220899
5602,38.926862,-77.215763
5603,38.926880,-77.211533
5604,38.926702,-77.207454
5605,38.926316,-77.202009
5606,38.927856,-77.197727
5607,38.926699,-77.193630
5608,38.926833,-77.188542
5609,38.927018,-77.184750
5610,38.927615,-77.180271
5611,38.927791,-77.176257
5612,38.926646,-77.171112
5613,38.926728,-77.166731
5614,38.926437,-77.161428
5615,38.926817,-77.157382
5616,38.927882,-77.153315
5617,38.927273,-77.148434
5618,38.926376,-77.143928
5619,38.927926,-77.139460
5620,38.927445,-77.134332
5621,38.926712,-77.131081
5622,38.927152,-77.126177
5623,38.926290,-77.121855
5624,38.927465,-77.116426
5625,38.927305,-77.112519
5626,38.927682,-77.107477
5627,38.926417,-77.103840
5628,38.927702,-77.099684
5629,38.927815,-77.093835
5630,38.926708,-77.090463
5631,38.927738,-77.086114
5632,38.926957,-77.081540
5633,38.927213,-77.075694
5634,38.927562,-77.071220
5635,38.927027,-77.068268
5636,38.927214,-77.063367
5637,38.927784,-77.059172
5638,38.926959,-77.053221
5639,38.926139,-77.050392
5640,38.927346,-77.044384
5641,38.927920,-77.039888
5642,38.926253,-77.036185
5643,38.926595,-77.031142
5644,38.926344,-77.026529
5645,38.927292,-77.022461
5646,38.926169,-77.018053
5647,38.927434,-77.013887
5648,38.926844,-77.008428
5649,38.927511,-77.004751
5650,38.927417,-76.999979
5651,38.927297,-76.995624
5652,38.926350,-76.991629
5653,38.926599,-76.985900
5654,38.927484,-76.982681
5655,38.926431,-76.977634
5656,38.926738,-76.972229
5657,38.927560,-76.968991
5658,38.926301,-76.963708
5659,38.926260,-76.958740
5660,38.927012,-76.955415
5661,38.926595,-76.950819
5662,38.926927,-76.945428
5663,38.927387,-76.941319
5664,38.927197,-76.936466
5665,38.926393,-76.932814
5666,38.926524,-76.928161
5667,38.926780,-76.923800
5668,38.927828,-76.919535
5669,38.927268,-76.914459
5670,38.926919,-76.910279
5671,38.927466,-76.905054
5672,38.926390,-76.901275
5673,38.926818,-76.896150
5674,38.926177,-76.892411
5675,38.926672,-76.887236
5676,38.926594,-76.882484
5677,38.927469,-76.877484
5678,38.926857,-76.873660
5679,38.926433,-76.869650
5680,38.926407,-76.864230
5681,38.926692,-76.860587
5682,38.927685,-76.855882
5683,38.926431,-76.851306
5684,38.926442,-76.846131
5685,38.926152,-76.841537
5686,38.926743,-76.838181
5687,38.926530,-76.833733
5688,38.927528,-76.828308
5689,38.927297,-76.824583
5690,38.926954,-76.819076
5691,38.927759,-76.814703
5692,38.927650,-76.810301
5693,38.927070,-76.806796
5694,38.926491,-76.801506
5695,38.926844,-76.798020
5696,38.926720,-76.793573
5697,38.927123,-76.788226
5698,38.927462,-76.783112
5699,38.927875,-76.780079
5700,38.931652,-77.225679
5701,38.931092,-77.220289
5702,38.931873,-77.215944
5703,38.931072,-77.211370
5704,38.931452,-77.208036
5705,38.931728,-77.202609
5706,38.930795,-77.198757
5707,38.932127,-77.194480
5708,38.932258,-77.189149
5709,38.930740,-77.185176
5710,38.931686,-77.180034
5711,38.931467,-77.175609
5712,38.932039,-77.171498
5713,38.931773,-77.167214
5714,38.930840,-77.162913
5715,38.930986,-77.157581
5716,38.931018,-77.153176
5717,38.931656,-77.148501
5718,38.932182,-77.144844
5719,38.932228,-77.139140
5720,38.930982,-77.134584
5721,38.931738,-77.130709
5722,38.930632,-77.125667
5723,38.931714,-77.121635
5724,38.930949,-77.117104
5725,38.931557,-77.111799
5726,38.931171,-77.107446
5727,38.931079,-77.104008
5728,38.931642,-77.099444
5729,38.931424,-77.093735
5730,38.932335,-77.090112
5731,38.931206,-77.084731
5732,38.931478,-77.081688
5733,38.930749,-77.076699
5734,38.931180,-77.071306
5735,38.931429,-77.067319
5736,38.931601,-77.063635
5737,38.932034,-77.058085
5738,38.931015,-77.054051
5739,38.931207,-77.049495
5740,38.930816,-77.045405
5741,38.931729,-77.040413
5742,38.930909,-77.036655
5743,38.932012,-77.031017
5744,38.932166,-77.026829
5745,38.930914,-77.021700
5746,38.932398,-77.017741
5747,38.932052,-77.013009
5748,38.931116,-77.008229
5749,38.931481,-77.003863
5750,38.931178,-77.000640
5751,38.931232,-76.995759
5752,38.931973,-76.991082
5753,38.931397,-76.986678
5754,38.931382,-76.981510
5755,38.931359,-76.976633
5756,38.931268,-76.972423
5757,38.932387,-76.967987
5758,38.930666,-76.963596
5759,38.931007,-76.959069
5760,38.931162,-76.955183
5761,38.931211,-76.949926
5762,38.931217,-76.945838
5763,38.930990,-76.941955
5764,38.931537,-76.936295
5765,38.930823,-76.932895
5766,38.931217,-76.927965
5767,38.931930,-76.923478
5768,38.932380,-76.919737
5769,38.931819,-76.914076
5770,38.932268,-76.909933
5771,38.931135,-76.905213
5772,38.931306,-76.901619
5773,38.931783,-76.896800
5774,38.931296,-76.891129
5775,38.930831,-76.888046
5776,38.931982,-76.883199
5777,38.932027,-76.878534
5778,38.930904,-76.874504
5779,38.931169,-76.869910
5780,38.930789,-76.865324
5781,38.931663,-76.859887
5782,38.931100,-76.855800
5783,38.931156,-76.852213
5784,38.932022,-76.847625
5785,38.932047,-76.841961
5786,38.931196,-76.837201
5787,38.932261,-76.833431
5788,38.932224,-76.829398
5789,38.931474,-76.824395
5790,38.931231,-76.819500
5791,38.931899,-76.815756
5792,38.931978,-76.811670
5793,38.930845,-76.806467
5794,38.931345,-76.801826
5795,38.930717,-76.797246
5796,38.932276,-76.792771
5797,38.930660,-76.788401
5798,38.930688,-76.783776
5799,38.932069,-76.778757
5800,38.936022,-77.225090
5801,38.936278,-77.220298
5802,38.936154,-77.215362
5803,38.936542,-77.211654
5804,38.936574,-77.206583
5805,38.935293,-77.201941
5806,38.936234,-77.197310
5807,38.936490,-77.193212
5808,38.935912,-77.189591
5809,38.935948,-77.183999
5810,38.936467,-77.179909
5811,38.935267,-77.175409
5812,38.935747,-77.171121
5813,38.936383,-77.166090
5814,38.935914,-77.163024
5815,38.936171,-77.158547
5816,38.936627,-77.154020
5817,38.935541,-77.148780
5818,38.935602,-77.144643
5819,38.936351,-77.139952
5820,38.935960,-77.134837
5821,38.936522,-77.130497
5822,38.935774,-77.125441
5823,38.936698,-77.122248
5824,38.936528,-77.117647
5825,38.935462,-77.113466
5826,38.936220,-77.107487
5827,38.936540,-77.103531
5828,38.936855,-77.099410
5829,38.935703,-77.095081
5830,38.935511,-77.090445
5831,38.935900,-77.085998
5832,38.936822,-77.081591
5833,38.935775,-77.077230
5834,38.936755,-77.072181
5835,38.936638,-77.067793
5836,38.935935,-77.062624
5837,38.936468,-77.058774
5838,38.935940,-77.054236
5839,38.935506,-77.049765
5840,38.936603,-77.045779
5841,38.935451,-77.039796
5842,38.936441,-77.036718
5843,38.936498,-77.032216
5844,38.936016,-77.026838
5845,38.936486,-77.022852
5846,38.935479,-77.017144
5847,38.936576,-77.013766
5848,38.935595,-77.009708
5849,38.935958,-77.005392
5850,38.936583,-77.000180
5851,38.936680,-76.995757
5852,38.936839,-76.990385
5853,38.935917,-76.985860
5854,38.935677,-76.981082
5855,38.935287,-76.977219
5856,38.935837,-76.973025
5857,38.936849,-76.968874
5858,38.936302,-76.964282
5859,38.935389,-76.959912
5860,38.936152,-76.955625
5861,38.935416,-76.950099
5862,38.936509,-76.946737
5863,38.936581,-76.940781
5864,38.936326,-76.937168
5865,38.935883,-76.933050
5866,38.935446,-76.927142
5867,38.936874,-76.922987
5868,38.936595,-76.919493
5869,38.936719,-76.915118
5870,38.935428,-76.909914
5871,38.935687,-76.905180
5872,38.936773,-76.901324
5873,38.935714,-76.895886
5874,38.935733,-76.891191
5875,38.935197,-76.886717
5876,38.936781,-76.883700
5877,38.935814,-76.878201
5878,38.936081,-76.874490
5879,38.935162,-76.868654
5880,38.935301,-76.863985
5881,38.935338,-76.860404
5882,38.936907,-76.855214
5883,38.936102,-76.852010
5884,38.936222,-76.846600
5885,38.935696,-76.842397
5886,38.936762,-76.838508
5887,38.936318,-76.833576
5888,38.936241,-76.828439
5889,38.935996,-76.823876
5890,38.936670,-76.820367
5891,38.935530,-76.815982
5892,38.936833,-76.811305
5893,38.935283,-76.807036
5894,38.935863,-76.801105
5895,38.935325,-76.797791
5896,38.935468,-76.792506
5897,38.935727,-76.787434
5898,38.936339,-76.783748
5899,38.936175,-76.778588
5900,38.941009,-77.225889
5901,38.940400,-77.220430
5902,38.940684,-77.215433
5903,38.939701,-77.210980
5904,38.940333,-77.208022
5905,38.939996,-77.203275
5906,38.939897,-77.199038
5907,38.941072,-77.194303
5908,38.940221,-77.189059
5909,38.940511,-77.184966
5910,38.940772,-77.179609
5911,38.940680,-77.175762
5912,38.940027,-77.170953
5913,38.940623,-77.167355
5914,38.940143,-77.161678
5915,38.941304,-77.157951
5916,38.941248,-77.153594
5917,38.941094,-77.148671
5918,38.940629,-77.143850
5919,38.940843,-77.139924
5920,38.940575,-77.135922
5921,38.940298,-77.130374
5922,38.941378,-77.126800
5923,38.940049,-77.121698
5924,38.939840,-77.117026
5925,38.940172,-77.111940
5926,38.940193,-77.108223
5927,38.941413,-77.104355
5928,38.941202,-77.099091
5929,38.940356,-77.093800
5930,38.941439,-77.090640
5931,38.941153,-77.086087
5932,38.939670,-77.080661
5933,38.940277,-77.076395
5934,38.939913,-77.071424
5935,38.940586,-77.067027
5936,38.940293,-77.063549
5937,38.941346,-77.058503
5938,38.940314,-77.054775
5939,38.939938,-77.049308
5940,38.940753,-77.044427
